"Tabela 9543 - Taxa de alfabetização das pessoas de 15 anos ou mais de idade por sexo, cor ou raça e grupos de idade"
"Acajutiba (BA)";"Total";"81,61"
"Adustina (BA)";"Total";"72,08"
"Água Fria (BA)";"Total";"79,98"
"Érico Cardoso (BA)";"Total";"75,83"
"Aiquara (BA)";"Total";"79,56"
"Alagoinhas (BA)";"Total";"92,47"
"Alcobaça (BA)";"Total";"83,37"
"Almadina (BA)";"Total";"76,95"
"Amargosa (BA)";"Total";"84,76"
"Amélia Rodrigues (BA)";"Total";"90,26"
"América Dourada (BA)";"Total";"82,51"
"Anagé (BA)";"Total";"74,18"
"Andaraí (BA)";"Total";"81,09"
"Andorinha (BA)";"Total";"80,78"
"Angical (BA)";"Total";"81,15"
"Anguera (BA)";"Total";"85,22"
"Antas (BA)";"Total";"81,69"
"Antônio Cardoso (BA)";"Total";"79,40"
"Antônio Gonçalves (BA)";"Total";"83,68"
"Aporá (BA)";"Total";"78,47"
"Apuarema (BA)";"Total";"76,12"
"Aracatu (BA)";"Total";"77,47"
"Araçás (BA)";"Total";"83,03"
"Araci (BA)";"Total";"73,16"
"Aramari (BA)";"Total";"83,53"
"Arataca (BA)";"Total";"75,54"
"Aratuípe (BA)";"Total";"81,58"
"Aurelino Leal (BA)";"Total";"79,36"
"Baianópolis (BA)";"Total";"77,44"
"Baixa Grande (BA)";"Total";"80,72"
"Banzaê (BA)";"Total";"79,17"
"Barra (BA)";"Total";"79,88"
"Barra da Estiva (BA)";"Total";"86,27"
"Barra do Choça (BA)";"Total";"77,71"
"Barra do Mendes (BA)";"Total";"88,82"
"Barra do Rocha (BA)";"Total";"73,78"
"Barreiras (BA)";"Total";"92,49"
"Barro Alto (BA)";"Total";"88,50"
"Barrocas (BA)";"Total";"83,42"
"Barro Preto (BA)";"Total";"80,47"
"Belmonte (BA)";"Total";"82,36"
"Belo Campo (BA)";"Total";"79,99"
"Biritinga (BA)";"Total";"78,08"
"Boa Nova (BA)";"Total";"72,87"
"Boa Vista do Tupim (BA)";"Total";"75,99"
"Bom Jesus da Lapa (BA)";"Total";"86,30"
"Bom Jesus da Serra (BA)";"Total";"77,57"
"Boninal (BA)";"Total";"85,33"
"Bonito (BA)";"Total";"86,02"
"Boquira (BA)";"Total";"79,45"
"Botuporã (BA)";"Total";"77,24"
"Brejões (BA)";"Total";"79,20"
"Brejolândia (BA)";"Total";"79,52"
"Brotas de Macaúbas (BA)";"Total";"88,24"
"Brumado (BA)";"Total";"88,07"
"Buerarema (BA)";"Total";"82,62"
"Buritirama (BA)";"Total";"78,08"
"Caatiba (BA)";"Total";"77,75"
"Cabaceiras do Paraguaçu (BA)";"Total";"79,50"
"Cachoeira (BA)";"Total";"86,81"
"Caculé (BA)";"Total";"85,95"
"Caém (BA)";"Total";"79,75"
"Caetanos (BA)";"Total";"75,91"
"Caetité (BA)";"Total";"84,55"
"Cafarnaum (BA)";"Total";"83,58"
"Cairu (BA)";"Total";"89,02"
"Caldeirão Grande (BA)";"Total";"78,89"
"Camacan (BA)";"Total";"83,88"
"Camaçari (BA)";"Total";"94,60"
"Camamu (BA)";"Total";"79,89"
"Campo Alegre de Lourdes (BA)";"Total";"79,36"
"Campo Formoso (BA)";"Total";"81,53"
"Canápolis (BA)";"Total";"77,64"
"Canarana (BA)";"Total";"86,90"
"Canavieiras (BA)";"Total";"83,63"
"Candeal (BA)";"Total";"81,08"
"Candeias (BA)";"Total";"92,81"
"Candiba (BA)";"Total";"81,00"
"Cândido Sales (BA)";"Total";"79,96"
"Cansanção (BA)";"Total";"79,81"
"Canudos (BA)";"Total";"81,83"
"Capela do Alto Alegre (BA)";"Total";"77,61"
"Capim Grosso (BA)";"Total";"85,15"
"Caraíbas (BA)";"Total";"72,91"
"Caravelas (BA)";"Total";"82,69"
"Cardeal da Silva (BA)";"Total";"83,27"
"Carinhanha (BA)";"Total";"81,37"
"Casa Nova (BA)";"Total";"84,07"
"Castro Alves (BA)";"Total";"82,53"
"Catolândia (BA)";"Total";"79,47"
"Catu (BA)";"Total";"91,20"
"Caturama (BA)";"Total";"75,89"
"Central (BA)";"Total";"85,19"
"Chorrochó (BA)";"Total";"82,01"
"Cícero Dantas (BA)";"Total";"75,98"
"Cipó (BA)";"Total";"81,78"
"Coaraci (BA)";"Total";"81,82"
"Cocos (BA)";"Total";"79,04"
"Conceição da Feira (BA)";"Total";"88,61"
"Conceição do Almeida (BA)";"Total";"85,13"
"Conceição do Coité (BA)";"Total";"85,83"
"Conceição do Jacuípe (BA)";"Total";"91,09"
"Conde (BA)";"Total";"83,98"
"Condeúba (BA)";"Total";"81,68"
"Contendas do Sincorá (BA)";"Total";"82,87"
"Coração de Maria (BA)";"Total";"84,30"
"Cordeiros (BA)";"Total";"76,01"
"Coribe (BA)";"Total";"79,18"
"Coronel João Sá (BA)";"Total";"68,29"
"Correntina (BA)";"Total";"81,20"
"Cotegipe (BA)";"Total";"76,68"
"Cravolândia (BA)";"Total";"80,84"
"Crisópolis (BA)";"Total";"77,16"
"Cristópolis (BA)";"Total";"77,79"
"Cruz das Almas (BA)";"Total";"91,31"
"Curaçá (BA)";"Total";"83,43"
"Dário Meira (BA)";"Total";"74,20"
"Dias d'Ávila (BA)";"Total";"93,47"
"Dom Basílio (BA)";"Total";"81,37"
"Dom Macedo Costa (BA)";"Total";"84,77"
"Elísio Medrado (BA)";"Total";"82,99"
"Encruzilhada (BA)";"Total";"74,11"
"Entre Rios (BA)";"Total";"87,62"
"Esplanada (BA)";"Total";"84,70"
"Euclides da Cunha (BA)";"Total";"78,36"
"Eunápolis (BA)";"Total";"89,55"
"Fátima (BA)";"Total";"75,06"
"Feira da Mata (BA)";"Total";"79,59"
"Feira de Santana (BA)";"Total";"93,40"
"Filadélfia (BA)";"Total";"82,32"
"Firmino Alves (BA)";"Total";"83,87"
"Floresta Azul (BA)";"Total";"78,06"
"Formosa do Rio Preto (BA)";"Total";"81,64"
"Gandu (BA)";"Total";"85,50"
"Gavião (BA)";"Total";"81,62"
"Gentio do Ouro (BA)";"Total";"81,85"
"Glória (BA)";"Total";"78,22"
"Gongogi (BA)";"Total";"80,26"
"Governador Mangabeira (BA)";"Total";"84,77"
"Guajeru (BA)";"Total";"78,26"
"Guanambi (BA)";"Total";"88,16"
"Guaratinga (BA)";"Total";"72,41"
"Heliópolis (BA)";"Total";"73,72"
"Iaçu (BA)";"Total";"78,08"
"Ibiassucê (BA)";"Total";"82,59"
"Ibicaraí (BA)";"Total";"82,81"
"Ibicoara (BA)";"Total";"87,23"
"Ibicuí (BA)";"Total";"80,89"
"Ibipeba (BA)";"Total";"84,22"
"Ibipitanga (BA)";"Total";"77,10"
"Ibiquera (BA)";"Total";"81,35"
"Ibirapitanga (BA)";"Total";"79,03"
"Ibirapuã (BA)";"Total";"84,30"
"Ibirataia (BA)";"Total";"77,84"
"Ibitiara (BA)";"Total";"81,05"
"Ibititá (BA)";"Total";"85,16"
"Ibotirama (BA)";"Total";"86,82"
"Ichu (BA)";"Total";"88,95"
"Igaporã (BA)";"Total";"81,64"
"Igrapiúna (BA)";"Total";"80,61"
"Iguaí (BA)";"Total";"75,94"
"Ilhéus (BA)";"Total";"90,86"
"Inhambupe (BA)";"Total";"79,28"
"Ipecaetá (BA)";"Total";"78,84"
"Ipiaú (BA)";"Total";"85,20"
"Ipirá (BA)";"Total";"77,45"
"Ipupiara (BA)";"Total";"87,40"
"Irajuba (BA)";"Total";"77,45"
"Iramaia (BA)";"Total";"83,23"
"Iraquara (BA)";"Total";"88,48"
"Irará (BA)";"Total";"83,86"
"Irecê (BA)";"Total";"91,69"
"Itabela (BA)";"Total";"82,00"
"Itaberaba (BA)";"Total";"87,87"
"Itabuna (BA)";"Total";"91,80"
"Itacaré (BA)";"Total";"86,28"
"Itaeté (BA)";"Total";"78,99"
"Itagi (BA)";"Total";"79,51"
"Itagibá (BA)";"Total";"81,04"
"Itagimirim (BA)";"Total";"77,64"
"Itaguaçu da Bahia (BA)";"Total";"80,96"
"Itaju do Colônia (BA)";"Total";"80,35"
"Itajuípe (BA)";"Total";"81,14"
"Itamaraju (BA)";"Total";"84,30"
"Itamari (BA)";"Total";"77,35"
"Itambé (BA)";"Total";"79,94"
"Itanagra (BA)";"Total";"82,03"
"Itanhém (BA)";"Total";"81,60"
"Itaparica (BA)";"Total";"92,54"
"Itapé (BA)";"Total";"81,56"
"Itapebi (BA)";"Total";"77,20"
"Itapetinga (BA)";"Total";"89,08"
"Itapicuru (BA)";"Total";"71,18"
"Itapitanga (BA)";"Total";"80,88"
"Itaquara (BA)";"Total";"78,57"
"Itarantim (BA)";"Total";"83,28"
"Itatim (BA)";"Total";"83,35"
"Itiruçu (BA)";"Total";"79,47"
"Itiúba (BA)";"Total";"80,34"
"Itororó (BA)";"Total";"79,13"
"Ituaçu (BA)";"Total";"78,52"
"Ituberá (BA)";"Total";"83,53"
"Iuiu (BA)";"Total";"80,03"
"Jaborandi (BA)";"Total";"80,08"
"Jacaraci (BA)";"Total";"81,40"
"Jacobina (BA)";"Total";"87,30"
"Jaguaquara (BA)";"Total";"80,73"
"Jaguarari (BA)";"Total";"84,32"
"Jaguaripe (BA)";"Total";"80,83"
"Jandaíra (BA)";"Total";"81,18"
"Jequié (BA)";"Total";"88,19"
"Jeremoabo (BA)";"Total";"73,77"
"Jiquiriçá (BA)";"Total";"80,51"
"Jitaúna (BA)";"Total";"76,89"
"João Dourado (BA)";"Total";"84,41"
"Juazeiro (BA)";"Total";"90,33"
"Jucuruçu (BA)";"Total";"72,98"
"Jussara (BA)";"Total";"79,22"
"Jussari (BA)";"Total";"81,84"
"Jussiape (BA)";"Total";"82,57"
"Lafaiete Coutinho (BA)";"Total";"75,29"
"Lagoa Real (BA)";"Total";"78,92"
"Laje (BA)";"Total";"79,08"
"Lajedão (BA)";"Total";"81,35"
"Lajedinho (BA)";"Total";"81,81"
"Lajedo do Tabocal (BA)";"Total";"81,77"
"Lamarão (BA)";"Total";"74,72"
"Lapão (BA)";"Total";"83,54"
"Lauro de Freitas (BA)";"Total";"96,32"
"Lençóis (BA)";"Total";"89,33"
"Licínio de Almeida (BA)";"Total";"84,05"
"Livramento de Nossa Senhora (BA)";"Total";"82,80"
"Luís Eduardo Magalhães (BA)";"Total";"95,32"
"Macajuba (BA)";"Total";"78,45"
"Macarani (BA)";"Total";"79,61"
"Macaúbas (BA)";"Total";"80,15"
"Macururé (BA)";"Total";"77,87"
"Madre de Deus (BA)";"Total";"95,57"
"Maetinga (BA)";"Total";"76,57"
"Maiquinique (BA)";"Total";"83,01"
"Mairi (BA)";"Total";"80,34"
"Malhada (BA)";"Total";"79,65"
"Malhada de Pedras (BA)";"Total";"80,36"
"Manoel Vitorino (BA)";"Total";"76,20"
"Mansidão (BA)";"Total";"88,60"
"Maracás (BA)";"Total";"81,72"
"Maragogipe (BA)";"Total";"82,40"
"Maraú (BA)";"Total";"84,14"
"Marcionílio Souza (BA)";"Total";"78,40"
"Mascote (BA)";"Total";"79,47"
"Mata de São João (BA)";"Total";"91,05"
"Matina (BA)";"Total";"75,02"
"Medeiros Neto (BA)";"Total";"83,19"
"Miguel Calmon (BA)";"Total";"83,51"
"Milagres (BA)";"Total";"81,88"
"Mirangaba (BA)";"Total";"80,88"
"Mirante (BA)";"Total";"75,89"
"Monte Santo (BA)";"Total";"72,34"
"Morpará (BA)";"Total";"81,07"
"Morro do Chapéu (BA)";"Total";"83,93"
"Mortugaba (BA)";"Total";"84,63"
"Mucugê (BA)";"Total";"84,75"
"Mucuri (BA)";"Total";"87,21"
"Mulungu do Morro (BA)";"Total";"84,10"
"Mundo Novo (BA)";"Total";"81,67"
"Muniz Ferreira (BA)";"Total";"82,57"
"Muquém do São Francisco (BA)";"Total";"81,01"
"Muritiba (BA)";"Total";"88,20"
"Mutuípe (BA)";"Total";"82,19"
"Nazaré (BA)";"Total";"84,94"
"Nilo Peçanha (BA)";"Total";"78,53"
"Nordestina (BA)";"Total";"78,46"
"Nova Canaã (BA)";"Total";"76,18"
"Nova Fátima (BA)";"Total";"83,24"
"Nova Ibiá (BA)";"Total";"78,48"
"Nova Itarana (BA)";"Total";"79,76"
"Nova Redenção (BA)";"Total";"82,01"
"Nova Soure (BA)";"Total";"77,07"
"Nova Viçosa (BA)";"Total";"86,53"
"Novo Horizonte (BA)";"Total";"88,01"
"Novo Triunfo (BA)";"Total";"78,88"
"Olindina (BA)";"Total";"77,76"
"Oliveira dos Brejinhos (BA)";"Total";"85,20"
"Ouriçangas (BA)";"Total";"80,26"
"Ourolândia (BA)";"Total";"78,43"
"Palmas de Monte Alto (BA)";"Total";"77,20"
"Palmeiras (BA)";"Total";"91,15"
"Paramirim (BA)";"Total";"82,60"
"Paratinga (BA)";"Total";"81,32"
"Paripiranga (BA)";"Total";"77,10"
"Pau Brasil (BA)";"Total";"82,17"
"Paulo Afonso (BA)";"Total";"87,62"
"Pé de Serra (BA)";"Total";"79,88"
"Pedrão (BA)";"Total";"84,74"
"Pedro Alexandre (BA)";"Total";"68,10"
"Piatã (BA)";"Total";"83,60"
"Pilão Arcado (BA)";"Total";"74,92"
"Pindaí (BA)";"Total";"80,68"
"Pindobaçu (BA)";"Total";"82,48"
"Pintadas (BA)";"Total";"80,26"
"Piraí do Norte (BA)";"Total";"81,49"
"Piripá (BA)";"Total";"77,78"
"Piritiba (BA)";"Total";"83,38"
"Planaltino (BA)";"Total";"73,81"
"Planalto (BA)";"Total";"77,92"
"Poções (BA)";"Total";"80,91"
"Pojuca (BA)";"Total";"91,31"
"Ponto Novo (BA)";"Total";"80,75"
"Porto Seguro (BA)";"Total";"91,53"
"Potiraguá (BA)";"Total";"85,36"
"Prado (BA)";"Total";"86,21"
"Presidente Dutra (BA)";"Total";"86,32"
"Presidente Jânio Quadros (BA)";"Total";"74,95"
"Presidente Tancredo Neves (BA)";"Total";"80,42"
"Queimadas (BA)";"Total";"82,14"
"Quijingue (BA)";"Total";"71,22"
"Quixabeira (BA)";"Total";"81,97"
"Rafael Jambeiro (BA)";"Total";"76,17"
"Remanso (BA)";"Total";"79,55"
"Retirolândia (BA)";"Total";"86,36"
"Riachão das Neves (BA)";"Total";"77,97"
"Riachão do Jacuípe (BA)";"Total";"85,10"
"Riacho de Santana (BA)";"Total";"78,52"
"Ribeira do Amparo (BA)";"Total";"69,27"
"Ribeira do Pombal (BA)";"Total";"81,99"
"Ribeirão do Largo (BA)";"Total";"73,99"
"Rio de Contas (BA)";"Total";"81,82"
"Rio do Antônio (BA)";"Total";"75,31"
"Rio do Pires (BA)";"Total";"82,26"
"Rio Real (BA)";"Total";"81,29"
"Rodelas (BA)";"Total";"87,44"
"Ruy Barbosa (BA)";"Total";"81,98"
"Salinas da Margarida (BA)";"Total";"91,26"
"Salvador (BA)";"Total";"96,55"
"Santa Bárbara (BA)";"Total";"81,94"
"Santa Brígida (BA)";"Total";"71,68"
"Santa Cruz Cabrália (BA)";"Total";"88,81"
"Santa Cruz da Vitória (BA)";"Total";"79,01"
"Santa Inês (BA)";"Total";"78,96"
"Santaluz (BA)";"Total";"82,93"
"Santa Luzia (BA)";"Total";"79,98"
"Santa Maria da Vitória (BA)";"Total";"81,65"
"Santana (BA)";"Total";"83,26"
"Santanópolis (BA)";"Total";"81,57"
"Santa Rita de Cássia (BA)";"Total";"83,93"
"Santa Terezinha (BA)";"Total";"79,06"
"Santo Amaro (BA)";"Total";"89,68"
"Santo Antônio de Jesus (BA)";"Total";"91,76"
"Santo Estêvão (BA)";"Total";"84,87"
"São Desidério (BA)";"Total";"82,12"
"São Domingos (BA)";"Total";"82,76"
"São Félix (BA)";"Total";"87,22"
"São Félix do Coribe (BA)";"Total";"85,72"
"São Felipe (BA)";"Total";"83,51"
"São Francisco do Conde (BA)";"Total";"91,79"
"São Gabriel (BA)";"Total";"84,97"
"São Gonçalo dos Campos (BA)";"Total";"90,03"
"São José da Vitória (BA)";"Total";"78,30"
"São José do Jacuípe (BA)";"Total";"78,32"
"São Miguel das Matas (BA)";"Total";"81,84"
"São Sebastião do Passé (BA)";"Total";"89,13"
"Sapeaçu (BA)";"Total";"87,04"
"Sátiro Dias (BA)";"Total";"78,74"
"Saubara (BA)";"Total";"88,77"
"Saúde (BA)";"Total";"81,51"
"Seabra (BA)";"Total";"89,17"
"Sebastião Laranjeiras (BA)";"Total";"78,40"
"Senhor do Bonfim (BA)";"Total";"87,45"
"Serra do Ramalho (BA)";"Total";"82,19"
"Sento Sé (BA)";"Total";"81,93"
"Serra Dourada (BA)";"Total";"80,58"
"Serra Preta (BA)";"Total";"79,78"
"Serrinha (BA)";"Total";"87,38"
"Serrolândia (BA)";"Total";"79,43"
"Simões Filho (BA)";"Total";"94,36"
"Sítio do Mato (BA)";"Total";"83,87"
"Sítio do Quinto (BA)";"Total";"71,81"
"Sobradinho (BA)";"Total";"86,84"
"Souto Soares (BA)";"Total";"85,85"
"Tabocas do Brejo Velho (BA)";"Total";"78,12"
"Tanhaçu (BA)";"Total";"78,83"
"Tanque Novo (BA)";"Total";"81,16"
"Tanquinho (BA)";"Total";"86,50"
"Taperoá (BA)";"Total";"80,53"
"Tapiramutá (BA)";"Total";"82,47"
"Teixeira de Freitas (BA)";"Total";"89,68"
"Teodoro Sampaio (BA)";"Total";"84,62"
"Teofilândia (BA)";"Total";"81,12"
"Teolândia (BA)";"Total";"77,34"
"Terra Nova (BA)";"Total";"89,61"
"Tremedal (BA)";"Total";"73,14"
"Tucano (BA)";"Total";"76,96"
"Uauá (BA)";"Total";"80,05"
"Ubaíra (BA)";"Total";"76,42"
"Ubaitaba (BA)";"Total";"84,08"
"Ubatã (BA)";"Total";"83,43"
"Uibaí (BA)";"Total";"88,11"
"Umburanas (BA)";"Total";"79,23"
"Una (BA)";"Total";"82,10"
"Urandi (BA)";"Total";"82,73"
"Uruçuca (BA)";"Total";"81,42"
"Utinga (BA)";"Total";"83,34"
"Valença (BA)";"Total";"85,17"
"Valente (BA)";"Total";"85,09"
"Várzea da Roça (BA)";"Total";"76,79"
"Várzea do Poço (BA)";"Total";"81,76"
"Várzea Nova (BA)";"Total";"80,39"
"Varzedo (BA)";"Total";"80,57"
"Vera Cruz (BA)";"Total";"91,86"
"Vereda (BA)";"Total";"79,41"
"Vitória da Conquista (BA)";"Total";"90,90"
"Wagner (BA)";"Total";"84,47"
"Wanderley (BA)";"Total";"82,75"
"Wenceslau Guimarães (BA)";"Total";"75,07"
"Xique-Xique (BA)";"Total";"83,19"
"Fonte: IBGE - Censo Demográfico"

"Notas"
"1 - Dados do Universo"
"2 - No Censo Demográfico 2022, definiu-se como indígena a pessoa residente em localidades indígenas que se declarou indígena pelo quesito de cor ou raça ou pelo quesito se considera indígena; ou a pessoa residente fora das localidades indígenas que se declarou indígena no quesito de cor ou raça. Por essa razão, o total de pessoas indígenas é superior ou igual ao total de pessoas de cor ou raça declarada indígena, nos diferentes recortes."
"3 - No Censo Demográfico 2022, foram consideradas localidades indígenas aquelas que compõem o conjunto das Terras Indígenas, dos agrupamentos indígenas e das demais áreas de conhecida ou potencial ocupação indígena. Para mais detalhes, consultar a documentação metodológica."
"4 - No Censo Demográfico 2022, foram consideradas as Terras Indígenas declaradas, homologadas, regularizadas ou encaminhadas como Reservas Indígenas até 31 de julho de 2022, data de referência da pesquisa, conforme os dados da Fundação Nacional dos Povos Indígenas – FUNAI. Para mais informações, consultar a documentação metodológica."
"5 - A categoria Total de cor ou raça inclui os ignorados omitidos na tabela."
""
"Legenda"
"Símbolo";"Significado"
"-";"Zero absoluto, não resultante de um cálculo ou arredondamento.
Ex: Em determinado município não existem pessoas de 14 anos de idade sem instrução."
"0";"Zero resultante de um cálculo ou arredondamento.
Ex: A inflação do feijão em determinada Região Metropolitana foi 0.
Determinado município produziu 400 kg de sementes de girassol e os dados da tabela são expressos em toneladas."
"X";"Valor inibido para não identificar o informante.
Ex: Determinado município só possui uma empresa produtora de cimento, logo o valor de sua produção deve ser inibido."
"..";"Valor não se aplica.
Ex: Não se pode obter o total da produção agrícola em determinado município quando os produtos agrícolas são contabilizados com unidades de medida distintas."
"...";"Valor não disponível.
Ex: A produção de feijão em determinado município não foi pesquisada ou determinado município não existia no ano da pesquisa."
"A a Z
(exceto X)";"Significa uma faixa de valores. Varia em função da tabela (se for o caso).
Ex: O nível de precisão da produção estimada de combustíveis está na faixa A (95 a 100%)"
